ID,answer
TG_A_J_20230304,3291.920712604017
TG_A_J_20230305,0.0
TG_A_J_20230306,3169.097535434398
TG_A_J_20230307,3300.099173996397
TG_A_J_20230308,3258.2321919989317
TG_A_J_20230309,3211.7146484457494
TG_A_J_20230310,3243.105764813563
TG_A_J_20230311,3127.74381698476
TG_A_J_20230312,0.0
TG_A_J_20230313,3063.1373567753085
TG_A_J_20230314,3228.5791533259335
TG_A_J_20230315,3091.197147144246
TG_A_J_20230316,3217.7938825657166
TG_A_J_20230317,3359.060622484555
TG_A_J_20230318,3397.9791222528875
TG_A_J_20230319,0.0
TG_A_J_20230320,3286.790091293099
TG_A_J_20230321,3773.5891678847865
TG_A_J_20230322,3741.20519737839
TG_A_J_20230323,3580.981750154525
TG_A_J_20230324,3607.7859917978612
TG_A_J_20230325,3663.318586644325
TG_A_J_20230326,0.0
TG_A_J_20230327,3512.8150425650138
TG_A_J_20230328,3978.836428691559
TG_A_J_20230329,3635.3782019553714
TG_A_J_20230330,3804.246002242191
TG_A_J_20230331,3616.1832537921855
TG_A_S_20230304,4119.945719102364
TG_A_S_20230305,0.0
TG_A_S_20230306,4036.4823688219976
TG_A_S_20230307,4093.8688799423785
TG_A_S_20230308,3992.827657111865
TG_A_S_20230309,4062.9523911601073
TG_A_S_20230310,4043.1917483869056
TG_A_S_20230311,3983.382966089206
TG_A_S_20230312,0.0
TG_A_S_20230313,4032.4591745635857
TG_A_S_20230314,4055.6418654268546
TG_A_S_20230315,4134.804577639351
TG_A_S_20230316,4087.654642200786
TG_A_S_20230317,4163.56834779599
TG_A_S_20230318,4202.321251776165
TG_A_S_20230319,0.0
TG_A_S_20230320,4283.855622213767
TG_A_S_20230321,4245.482078377985
TG_A_S_20230322,4263.31174880306
TG_A_S_20230323,4317.4076312048655
TG_A_S_20230324,4373.152007947754
TG_A_S_20230325,4301.242221284944
TG_A_S_20230326,0.0
TG_A_S_20230327,4213.538168434613
TG_A_S_20230328,4237.989639331004
TG_A_S_20230329,4141.023058052069
TG_A_S_20230330,4125.48731953525
TG_A_S_20230331,4097.461035188379
TG_B_J_20230304,3049.6415640100904
TG_B_J_20230305,0.0
TG_B_J_20230306,3669.6396258823734
TG_B_J_20230307,3427.907140109709
TG_B_J_20230308,4202.775840966566
TG_B_J_20230309,3615.601756818251
TG_B_J_20230310,3509.0081742982743
TG_B_J_20230311,2964.3900722054914
TG_B_J_20230312,0.0
TG_B_J_20230313,3685.5739778141333
TG_B_J_20230314,3369.689790749014
TG_B_J_20230315,3837.5614141024325
TG_B_J_20230316,3110.75175031462
TG_B_J_20230317,3598.759447189138
TG_B_J_20230318,2692.3717498354845
TG_B_J_20230319,0.0
TG_B_J_20230320,3593.1476995954426
TG_B_J_20230321,3498.3968126509412
TG_B_J_20230322,4167.5491512204635
TG_B_J_20230323,3204.651843356329
TG_B_J_20230324,3189.15548725159
TG_B_J_20230325,2885.957930240846
TG_B_J_20230326,0.0
TG_B_J_20230327,3571.288707385569
TG_B_J_20230328,3849.144579732648
TG_B_J_20230329,4277.772328983682
TG_B_J_20230330,3834.2010678635042
TG_B_J_20230331,3811.2212267741224
TG_B_S_20230304,3874.9296127290277
TG_B_S_20230305,0.0
TG_B_S_20230306,3964.847404946986
TG_B_S_20230307,3852.286158342695
TG_B_S_20230308,3914.947489680204
TG_B_S_20230309,3889.907367713776
TG_B_S_20230310,4006.113869649186
TG_B_S_20230311,3880.0508515828988
TG_B_S_20230312,0.0
TG_B_S_20230313,4015.7083391244705
TG_B_S_20230314,3873.700726875215
TG_B_S_20230315,3994.413217504317
TG_B_S_20230316,3970.89492717536
TG_B_S_20230317,4165.164538604411
TG_B_S_20230318,3977.350378147238
TG_B_S_20230319,0.0
TG_B_S_20230320,4171.688655722835
TG_B_S_20230321,4182.254805476752
TG_B_S_20230322,4111.195126005408
TG_B_S_20230323,4135.327904313398
TG_B_S_20230324,4338.226551271782
TG_B_S_20230325,4125.060623097417
TG_B_S_20230326,0.0
TG_B_S_20230327,4318.741182269131
TG_B_S_20230328,4170.779968391288
TG_B_S_20230329,4171.636199491688
TG_B_S_20230330,4268.374163039913
TG_B_S_20230331,4263.396036559956
TG_C_J_20230304,4863.464516984971
TG_C_J_20230305,0.0
TG_C_J_20230306,4681.310449203262
TG_C_J_20230307,4739.8913422735295
TG_C_J_20230308,4138.590278494139
TG_C_J_20230309,4358.27912139103
TG_C_J_20230310,4618.148403458963
TG_C_J_20230311,4702.565847076938
TG_C_J_20230312,0.0
TG_C_J_20230313,4535.539858921724
TG_C_J_20230314,5013.815706364359
TG_C_J_20230315,4489.15908463954
TG_C_J_20230316,4616.996559268361
TG_C_J_20230317,4782.316832985099
TG_C_J_20230318,4904.79810486066
TG_C_J_20230319,0.0
TG_C_J_20230320,4772.302242809783
TG_C_J_20230321,5058.5562787441795
TG_C_J_20230322,4689.443936710024
TG_C_J_20230323,4650.000409364907
TG_C_J_20230324,5248.488492686959
TG_C_J_20230325,4960.582007896128
TG_C_J_20230326,0.0
TG_C_J_20230327,4753.980833505239
TG_C_J_20230328,5088.823987319493
TG_C_J_20230329,4556.214496645112
TG_C_J_20230330,4574.847142662185
TG_C_J_20230331,4619.8841187877
TG_C_S_20230304,4498.6042575415095
TG_C_S_20230305,0.0
TG_C_S_20230306,4312.0788133364695
TG_C_S_20230307,4257.242836229036
TG_C_S_20230308,4317.124970799382
TG_C_S_20230309,4393.756378583953
TG_C_S_20230310,4461.510125609056
TG_C_S_20230311,4247.681342585652
TG_C_S_20230312,0.0
TG_C_S_20230313,4203.222328491016
TG_C_S_20230314,4238.708087841633
TG_C_S_20230315,4323.372216175946
TG_C_S_20230316,4313.3101467135
TG_C_S_20230317,4417.328150231494
TG_C_S_20230318,4294.439501832592
TG_C_S_20230319,0.0
TG_C_S_20230320,4272.840472846882
TG_C_S_20230321,4371.082181640998
TG_C_S_20230322,4384.25186198377
TG_C_S_20230323,4536.462136041179
TG_C_S_20230324,4505.276959896455
TG_C_S_20230325,4500.5938969058025
TG_C_S_20230326,0.0
TG_C_S_20230327,4463.85189583157
TG_C_S_20230328,4574.479666549127
TG_C_S_20230329,4486.568224311751
TG_C_S_20230330,4571.677366569896
TG_C_S_20230331,4563.969187917714
TG_D_J_20230304,689.18813495758
TG_D_J_20230305,0.0
TG_D_J_20230306,644.2050521714007
TG_D_J_20230307,630.0189600413204
