ID,answer
TG_A_J_20230304,3140.951801145628
TG_A_J_20230305,0.0
TG_A_J_20230306,3076.2428529959293
TG_A_J_20230307,3405.479284557281
TG_A_J_20230308,3539.6305971113343
TG_A_J_20230309,3690.100207176957
TG_A_J_20230310,3720.92607690789
TG_A_J_20230311,3170.5257198190566
TG_A_J_20230312,0.0
TG_A_J_20230313,3227.311600077468
TG_A_J_20230314,3354.9062666045406
TG_A_J_20230315,3241.903795496607
TG_A_J_20230316,3493.687258881991
TG_A_J_20230317,3663.9378645859697
TG_A_J_20230318,3471.207561696643
TG_A_J_20230319,0.0
TG_A_J_20230320,3293.4330417063866
TG_A_J_20230321,3400.4661451702855
TG_A_J_20230322,3483.7064404717034
TG_A_J_20230323,3371.8224716235045
TG_A_J_20230324,3423.729829357473
TG_A_J_20230325,3359.3940544461757
TG_A_J_20230326,0.0
TG_A_J_20230327,3287.9356630469815
TG_A_J_20230328,3798.9915352484177
TG_A_J_20230329,3588.556553088595
TG_A_J_20230330,3572.722320764243
TG_A_J_20230331,3396.4890546289
TG_A_S_20230304,4147.2281333900255
TG_A_S_20230305,0.0
TG_A_S_20230306,4138.285340175316
TG_A_S_20230307,4157.174000739328
TG_A_S_20230308,4087.4820324735756
TG_A_S_20230309,4141.373898786954
TG_A_S_20230310,4118.484659240814
TG_A_S_20230311,4075.683182075665
TG_A_S_20230312,0.0
TG_A_S_20230313,4098.589908954221
TG_A_S_20230314,4105.891119664598
TG_A_S_20230315,4202.0562340888755
TG_A_S_20230316,4131.387432069257
TG_A_S_20230317,4109.596786720594
TG_A_S_20230318,4138.273333217726
TG_A_S_20230319,0.0
TG_A_S_20230320,4149.531877171019
TG_A_S_20230321,4041.511230979435
TG_A_S_20230322,4085.387192385705
TG_A_S_20230323,4121.61791140851
TG_A_S_20230324,4309.7202200970805
TG_A_S_20230325,4217.220010450907
TG_A_S_20230326,0.0
TG_A_S_20230327,4187.20407176387
TG_A_S_20230328,4269.273800948807
TG_A_S_20230329,4149.316302742567
TG_A_S_20230330,4138.546055986032
TG_A_S_20230331,4104.357298543145
TG_B_J_20230304,2928.6206435966365
TG_B_J_20230305,0.0
TG_B_J_20230306,3497.229517811812
TG_B_J_20230307,3289.2246791197667
TG_B_J_20230308,4074.0990306122703
TG_B_J_20230309,3403.144489921483
TG_B_J_20230310,3317.7687963193775
TG_B_J_20230311,2738.65767985843
TG_B_J_20230312,0.0
TG_B_J_20230313,3513.308802949663
TG_B_J_20230314,3318.5145700928356
TG_B_J_20230315,3805.68838608041
TG_B_J_20230316,3232.5696414081294
TG_B_J_20230317,3475.2282878523365
TG_B_J_20230318,2776.597899776657
TG_B_J_20230319,0.0
TG_B_J_20230320,3363.4301159726583
TG_B_J_20230321,3262.5195262769876
TG_B_J_20230322,3835.9531866097655
TG_B_J_20230323,3192.7445461633056
TG_B_J_20230324,3332.739750750502
TG_B_J_20230325,3012.431216327007
TG_B_J_20230326,0.0
TG_B_J_20230327,3484.5357365339864
TG_B_J_20230328,3299.3468020088953
TG_B_J_20230329,4116.269107743925
TG_B_J_20230330,3404.8581012261047
TG_B_J_20230331,3272.7732088442617
TG_B_S_20230304,3830.842520836064
TG_B_S_20230305,0.0
TG_B_S_20230306,3935.079959803005
TG_B_S_20230307,3796.1974602005753
TG_B_S_20230308,3894.285454009913
TG_B_S_20230309,3833.057909223743
TG_B_S_20230310,4019.4277253340697
TG_B_S_20230311,3889.5802985960204
TG_B_S_20230312,0.0
TG_B_S_20230313,4039.7037018296096
TG_B_S_20230314,3855.576144174053
TG_B_S_20230315,3947.4672947051986
TG_B_S_20230316,3950.9889042187006
TG_B_S_20230317,4159.979474243808
TG_B_S_20230318,3834.719109281692
TG_B_S_20230319,0.0
TG_B_S_20230320,4136.975479119478
TG_B_S_20230321,4006.701392925002
TG_B_S_20230322,3910.1983848706545
TG_B_S_20230323,4013.963052586618
TG_B_S_20230324,4281.545499332754
TG_B_S_20230325,4014.9507386686855
TG_B_S_20230326,0.0
TG_B_S_20230327,4175.275854102748
TG_B_S_20230328,3978.7440063408967
TG_B_S_20230329,3972.395490813361
TG_B_S_20230330,4072.4839797331797
TG_B_S_20230331,4098.073062640342
TG_C_J_20230304,4912.784023248737
TG_C_J_20230305,0.0
TG_C_J_20230306,4701.081728180827
TG_C_J_20230307,5018.125278837853
TG_C_J_20230308,4378.548580460452
TG_C_J_20230309,4472.100093916369
TG_C_J_20230310,4755.137339599531
TG_C_J_20230311,4842.6748550150805
TG_C_J_20230312,0.0
TG_C_J_20230313,4546.664182726859
TG_C_J_20230314,4929.419974268376
TG_C_J_20230315,4379.356395238435
TG_C_J_20230316,4531.169009586239
TG_C_J_20230317,4658.559424168796
TG_C_J_20230318,4655.363012151468
TG_C_J_20230319,0.0
TG_C_J_20230320,4608.460978459488
TG_C_J_20230321,4911.914257453055
TG_C_J_20230322,4522.301160858979
TG_C_J_20230323,4439.962100420424
TG_C_J_20230324,5057.856829344456
TG_C_J_20230325,4847.4322989456605
TG_C_J_20230326,0.0
TG_C_J_20230327,4762.47359724007
TG_C_J_20230328,5021.433459227737
TG_C_J_20230329,4313.797933170124
TG_C_J_20230330,4676.656531350206
TG_C_J_20230331,4715.108816380622
TG_C_S_20230304,4492.4537303873085
TG_C_S_20230305,0.0
TG_C_S_20230306,4323.37195088402
TG_C_S_20230307,4326.929054464117
TG_C_S_20230308,4385.3694126300625
TG_C_S_20230309,4336.2890678010945
TG_C_S_20230310,4429.62404629607
TG_C_S_20230311,4190.820857818939
TG_C_S_20230312,0.0
TG_C_S_20230313,4182.559975723282
TG_C_S_20230314,4188.529292112532
TG_C_S_20230315,4283.351422401985
TG_C_S_20230316,4277.455689707624
TG_C_S_20230317,4329.038733595406
TG_C_S_20230318,4199.762255194374
TG_C_S_20230319,0.0
TG_C_S_20230320,4239.124624697612
TG_C_S_20230321,4259.972985722488
TG_C_S_20230322,4282.018417678221
TG_C_S_20230323,4368.941567597739
TG_C_S_20230324,4409.487992208275
TG_C_S_20230325,4407.595474721278
