ID,answer
TG_A_J_20230304,3309.6298058489488
TG_A_J_20230305,0.0
TG_A_J_20230306,3134.373622612129
TG_A_J_20230307,3411.4845194538566
TG_A_J_20230308,3346.8192162418873
TG_A_J_20230309,3156.8306113784183
TG_A_J_20230310,3200.6679348426405
TG_A_J_20230311,3067.383939978632
TG_A_J_20230312,0.0
TG_A_J_20230313,2970.30524703157
TG_A_J_20230314,3113.688167575033
TG_A_J_20230315,3005.6090109054635
TG_A_J_20230316,3098.939925112768
TG_A_J_20230317,3158.826128843803
TG_A_J_20230318,3273.3570623480055
TG_A_J_20230319,0.0
TG_A_J_20230320,3026.838845853342
TG_A_J_20230321,3409.3070132864295
TG_A_J_20230322,3358.159476496572
TG_A_J_20230323,3140.3006697232154
TG_A_J_20230324,3120.5985377616794
TG_A_J_20230325,3169.8687355944253
TG_A_J_20230326,0.0
TG_A_J_20230327,2893.7487928212013
TG_A_J_20230328,3221.8605845861066
TG_A_J_20230329,2884.330205056144
TG_A_J_20230330,3126.5415557340793
TG_A_J_20230331,3071.4039273337894
TG_A_S_20230304,4043.138103677942
TG_A_S_20230305,0.0
TG_A_S_20230306,3912.628099330188
TG_A_S_20230307,3932.205977965865
TG_A_S_20230308,3794.9885248666433
TG_A_S_20230309,3859.7538048735173
TG_A_S_20230310,3802.1313741291333
TG_A_S_20230311,3772.076406278583
TG_A_S_20230312,0.0
TG_A_S_20230313,3867.767532680036
TG_A_S_20230314,3810.4559553413837
TG_A_S_20230315,3856.141196540335
TG_A_S_20230316,3836.1014204328103
TG_A_S_20230317,3811.119403404183
TG_A_S_20230318,3925.0164829489254
TG_A_S_20230319,0.0
TG_A_S_20230320,3925.800068245693
TG_A_S_20230321,3825.4761200142475
TG_A_S_20230322,3910.019401972748
TG_A_S_20230323,3978.354584650476
TG_A_S_20230324,3943.1098232145805
TG_A_S_20230325,3888.3360454570957
TG_A_S_20230326,0.0
TG_A_S_20230327,3780.5519100216006
TG_A_S_20230328,3830.830823159033
TG_A_S_20230329,3776.7137208968506
TG_A_S_20230330,3807.011424169158
TG_A_S_20230331,3764.626771460872
TG_B_J_20230304,3089.626653990976
TG_B_J_20230305,0.0
TG_B_J_20230306,3576.002423085794
TG_B_J_20230307,3288.7390015236942
TG_B_J_20230308,4294.746637807728
TG_B_J_20230309,3388.4824396659938
TG_B_J_20230310,3257.2775708607564
TG_B_J_20230311,2778.0538292026436
TG_B_J_20230312,0.0
TG_B_J_20230313,3488.9650875574566
TG_B_J_20230314,3182.084369335637
TG_B_J_20230315,4012.662320731394
TG_B_J_20230316,3423.974942293283
TG_B_J_20230317,3397.8607136948235
TG_B_J_20230318,2976.3683786566326
TG_B_J_20230319,0.0
TG_B_J_20230320,3351.514563236058
TG_B_J_20230321,3198.79360838749
TG_B_J_20230322,4075.926023896498
TG_B_J_20230323,3329.0046125422273
TG_B_J_20230324,3332.975471930758
TG_B_J_20230325,2968.8111717386037
TG_B_J_20230326,0.0
TG_B_J_20230327,3295.8664874514416
TG_B_J_20230328,2935.6007874426064
TG_B_J_20230329,4021.8787055498233
TG_B_J_20230330,3363.8939730457405
TG_B_J_20230331,3378.248135811832
TG_B_S_20230304,3945.6996759406984
TG_B_S_20230305,0.0
TG_B_S_20230306,3886.201207089894
TG_B_S_20230307,3820.3986948043316
TG_B_S_20230308,3833.5395371283557
TG_B_S_20230309,3791.51678937219
TG_B_S_20230310,3958.144049843526
TG_B_S_20230311,3783.454293097336
TG_B_S_20230312,0.0
TG_B_S_20230313,3989.0985983490004
TG_B_S_20230314,3756.0783463077605
TG_B_S_20230315,3851.279110788087
TG_B_S_20230316,3817.449006568898
TG_B_S_20230317,3969.0317694334326
TG_B_S_20230318,3717.627006517453
TG_B_S_20230319,0.0
TG_B_S_20230320,3978.879318187931
TG_B_S_20230321,3801.207583528099
TG_B_S_20230322,3803.168241420637
TG_B_S_20230323,3807.9716113161135
TG_B_S_20230324,3992.193808894669
TG_B_S_20230325,3696.942576139111
TG_B_S_20230326,0.0
TG_B_S_20230327,3870.0364531096693
TG_B_S_20230328,3659.1856958324147
TG_B_S_20230329,3682.960960436686
TG_B_S_20230330,3755.432191764441
TG_B_S_20230331,3826.2896621689606
TG_C_J_20230304,4894.509844305734
TG_C_J_20230305,0.0
TG_C_J_20230306,4567.789384486286
TG_C_J_20230307,4970.817549931438
TG_C_J_20230308,4050.7070664197245
TG_C_J_20230309,4354.631813029596
TG_C_J_20230310,4584.374034645225
TG_C_J_20230311,4779.975048894516
TG_C_J_20230312,0.0
TG_C_J_20230313,4579.422804909912
TG_C_J_20230314,4824.5607891150285
TG_C_J_20230315,4150.217383568619
TG_C_J_20230316,4176.882748894534
TG_C_J_20230317,4454.731084968587
TG_C_J_20230318,4423.102384746834
TG_C_J_20230319,0.0
TG_C_J_20230320,4358.851534675954
TG_C_J_20230321,4639.613266378842
TG_C_J_20230322,3907.507555318389
TG_C_J_20230323,4173.06709250182
TG_C_J_20230324,4516.585675277497
TG_C_J_20230325,4466.750322479894
TG_C_J_20230326,0.0
TG_C_J_20230327,4370.990955380696
TG_C_J_20230328,4643.058117481971
TG_C_J_20230329,4039.2880859571583
TG_C_J_20230330,4116.1388465393775
TG_C_J_20230331,4244.302933777478
TG_C_S_20230304,4526.245671756664
TG_C_S_20230305,0.0
TG_C_S_20230306,4136.925554895792
TG_C_S_20230307,4103.002086317656
TG_C_S_20230308,4163.512802091802
TG_C_S_20230309,4320.732432875297
TG_C_S_20230310,4323.1162970758305
TG_C_S_20230311,4172.813009940357
TG_C_S_20230312,0.0
TG_C_S_20230313,4014.303477858568
TG_C_S_20230314,3996.336515333927
TG_C_S_20230315,4109.454634860791
TG_C_S_20230316,4102.941226479579
TG_C_S_20230317,4183.603969425139
TG_C_S_20230318,4143.826553544645
TG_C_S_20230319,0.0
TG_C_S_20230320,3965.4424415095814
TG_C_S_20230321,3993.665031437752
TG_C_S_20230322,4037.192338817951
TG_C_S_20230323,4164.38960483882
TG_C_S_20230324,4125.016607694568
TG_C_S_20230325,4140.897022461668
TG_C_S_20230326,0.0
TG_C_S_20230327,3967.1366640264296
TG_C_S_20230328,4073.7341368871994
TG_C_S_20230329,4057.6681996352627
TG_C_S_20230330,4101.237641978957
TG_C_S_20230331,4158.65265633737
TG_D_J_20230304,183.1606633698374
TG_D_J_20230305,0.0
TG_D_J_20230306,89.02328937940631
TG_D_J_20230307,236.0790477186594
TG_D_J_20230308,324.19286165469157
TG_D_J_20230309,230.53217019843078
TG_D_J_20230310,522.2931101673769
TG_D_J_20230311,416.6994499485954
TG_D_J_20230312,0.0
TG_D_J_20230313,225.16875184630737
TG_D_J_20230314,305.6494363611462
TG_D_J_20230315,376.76018651728737
TG_D_J_20230316,300.4573506062902
TG_D_J_20230317,487.4759523278518
TG_D_J_20230318,287.84003994773514
TG_D_J_20230319,0.0
TG_D_J_20230320,135.35571345576315
TG_D_J_20230321,53.1847315139245
TG_D_J_20230322,217.70275665600235
TG_D_J_20230323,285.1042955406631
TG_D_J_20230324,511.2885776219589
TG_D_J_20230325,333.43556431228853
TG_D_J_20230326,0.0
TG_D_J_20230327,241.9500382070002
TG_D_J_20230328,205.5560612298419
TG_D_J_20230329,386.2255447671322
TG_D_J_20230330,440.1319483395646
TG_D_J_20230331,430.4154141775475
TG_D_S_20230304,3873.1076986728217
TG_D_S_20230305,0.0
TG_D_S_20230306,3756.4662845034754
TG_D_S_20230307,3750.846064675991
TG_D_S_20230308,4028.9935373305493
TG_D_S_20230309,3905.734893546642
TG_D_S_20230310,3895.308319239698
TG_D_S_20230311,3675.9251307003924
TG_D_S_20230312,0.0
TG_D_S_20230313,3694.687755071718
TG_D_S_20230314,3645.550009980966
TG_D_S_20230315,3968.9033586606442
TG_D_S_20230316,3893.604139979004
TG_D_S_20230317,3908.02107624754
TG_D_S_20230318,3690.8797915245327
TG_D_S_20230319,0.0
TG_D_S_20230320,3661.4179903010804
TG_D_S_20230321,3691.459250833583
TG_D_S_20230322,4178.543439507205
TG_D_S_20230323,3969.9887405109057
TG_D_S_20230324,3962.1142942391352
TG_D_S_20230325,3780.965356709332
TG_D_S_20230326,0.0
TG_D_S_20230327,3778.082648301697
TG_D_S_20230328,3855.188692213588
TG_D_S_20230329,4136.8611453054855
TG_D_S_20230330,3766.6467179152314
TG_D_S_20230331,3642.720783293894
TG_E_J_20230304,1368.4698548885704
TG_E_J_20230305,0.0
TG_E_J_20230306,1792.2971484773168
TG_E_J_20230307,1678.3054575684896
TG_E_J_20230308,1461.1913658485723
TG_E_J_20230309,1744.952629199119
TG_E_J_20230310,1282.3711052190247
TG_E_J_20230311,1071.9202684369168
TG_E_J_20230312,0.0
TG_E_J_20230313,1593.6967685875502
TG_E_J_20230314,1357.9283790085556
TG_E_J_20230315,1270.9379903597644
TG_E_J_20230316,1639.675842817061
TG_E_J_20230317,1591.7847656567656
TG_E_J_20230318,1310.9670928490712
TG_E_J_20230319,0.0
TG_E_J_20230320,1820.3871466757644
TG_E_J_20230321,1378.769647002814
TG_E_J_20230322,1291.1240310977803
TG_E_J_20230323,1445.6394731811665
TG_E_J_20230324,1219.1760480285914
TG_E_J_20230325,1097.3263195518284
TG_E_J_20230326,0.0
TG_E_J_20230327,1368.698893330067
TG_E_J_20230328,1362.8620460333311
TG_E_J_20230329,894.5487552737807
TG_E_J_20230330,1536.9292299390167
